id,date,item,price,county_code,addtnl
454,01/31/2021,nachos,5.00,20,clear-Sydney-no tip
455,01/31/2021,French fries,2.00,4,rainy-Tina-no tip
456,01/31/2021,FRIES,2.00,18,clear-Carmen-tip
457,01/31/2021,fries,2.00,35,clear-Sydney-tip
458,01/31/2021,fries,2.00,20,clear-Marcus-
459,01/31/2021,nachos,5.00,16,clear-Tina-no tip
460,01/31/2021,French Fries,2.00,25,rainy-Carmen-no tip
461,01/31/2021,mac and cheese,6.00,9,clear-Sydney-
462,01/31/2021,French Fries,2.00,27,clear-Sydney-no tip
463,01/31/2021,French Fries,2.00,11,clear-Sydney-no tip
464,01/31/2021,nachoes,5.00,20,clear-Marcus-tip
465,01/31/2021,French Fries,2.00,10,clear-Tina-no tip
466,01/31/2021,nachos,5.00,13,rainy-Carmen-tip
467,01/31/2021,French Fries,2.00,7,rainy-Sydney-tip
468,01/31/2021,French fries,2.00,18,clear-Tina-tip
469,01/31/2021,fries,2.00,11,clear-Tina-tip
470,01/31/2021,okra,4.00,15,clear-Sydney-tip
471,01/31/2021,fries,2.00,6,clear-Marcus-tip
472,01/31/2021,nachos,5.00,8,clear-Richie-tip
473,01/31/2021,macaroni,6.00,19,clear-Carmen-tip
474,01/31/2021,nachos,5.00,9,rainy-Marcus-tip
475,01/31/2021,macaroni,6.00,9,rainy-Tina-
476,01/31/2021,fries,2.00,4,rainy-Tina-tip
477,01/31/2021,fries,2.00,20,rainy-Carmen-tip
478,01/31/2021,French Fries,2.00,11,clear-Marcus-tip
479,01/31/2021,mac-n-cheese,6.00,40,clear-Tina-tip
480,01/31/2021,French fries,2.00,9,clear-Sydney-tip
481,01/31/2021,French Fries,2.00,19,rainy-Marcus-no tip
482,01/31/2021,macaroni,6.00,15,clear-Tina-tip
483,01/31/2021,nachos,5.00,33,clear-Richie-no tip
484,01/31/2021,nachos,5.00,10,clear-Sydney-no tip
485,01/31/2021,French Fries,2.00,9,clear-Richie-tip
486,01/31/2021,French Fries,2.00,2,clear-Marcus-tip
487,01/31/2021,macaroni,6.00,20,clear-Sydney-no tip
488,01/31/2021,nachos,5.00,12,clear-Sydney-no tip
489,01/31/2021,mac and cheese,6.00,11,clear-Sydney-tip
490,01/31/2021,nachoes,5.00,12,clear-Richie-tip
491,01/31/2021,FRIES,2.00,13,clear-Sydney-tip
492,01/31/2021,French fries,2.00,5,clear-Richie-tip
493,01/31/2021,nachos,5.00,14,rainy-Marcus-tip
494,01/31/2021,okra,4.00,27,rainy-Sydney-no tip
495,01/31/2021,nachoes,5.00,3,clear-Sydney-no tip
496,01/31/2021,nachos,5.00,19,clear-Richie-tip
497,01/31/2021,nachos,5.00,20,rainy-Richie-no tip
498,01/31/2021,fries,2.00,31,clear-Sydney-tip
499,01/31/2021,nachos,5.00,28,clear-Sydney-no tip
500,01/31/2021,FRIES,2.00,23,clear-Marcus-no tip
501,01/31/2021,mac-n-cheese,6.00,14,rainy-Sydney-tip
502,01/31/2021,fries,2.00,2,rainy-Carmen-tip
503,01/31/2021,mac and cheese,6.00,5,clear-Sydney-tip
504,01/31/2021,French fries,2.00,2,clear-Sydney-tip
505,01/31/2021,okra,4.00,19,rainy-Sydney-tip
506,01/31/2021,FRIES,2.00,14,clear-Sydney-
507,01/31/2021,nachos,5.00,18,clear-Richie-tip
508,01/31/2021,macaroni,6.00,6,clear-Sydney-no tip
509,01/31/2021,FRIES,2.00,5,clear-Sydney-no tip
510,01/31/2021,French fries,2.00,19,rainy-Tina-tip
511,01/31/2021,French Fries,2.00,19,rainy-Richie-tip
512,01/31/2021,okra,4.00,37,rainy-Tina-no tip
513,01/31/2021,mac-n-cheese,6.00,1,clear-Marcus-tip
514,01/31/2021,mac and cheese,6.00,29,clear-Richie-tip
515,01/31/2021,French fries,2.00,22,rainy-Marcus-tip
516,01/31/2021,nachoes,5.00,6,clear-Tina-tip
517,01/31/2021,French fries,2.00,18,clear-Richie-tip
518,01/31/2021,cheesy mac,6.00,7,clear-Sydney-
519,01/31/2021,mac and cheese,6.00,16,rainy-Richie-tip
520,01/31/2021,nachoes,5.00,27,clear-Marcus-tip
521,01/31/2021,nachos,5.00,8,rainy-Richie-no tip
522,01/31/2021,mac and cheese,6.00,6,rainy-Carmen-tip
523,01/31/2021,French Fries,2.00,40,clear-Tina-tip
524,01/31/2021,FRIES,2.00,27,rainy-Tina-no tip
525,01/31/2021,cheesy mac,6.00,12,clear-Tina-
526,01/31/2021,French Fries,2.00,26,clear-Sydney-tip
527,01/31/2021,nachos,5.00,20,clear-Sydney-tip
528,01/31/2021,fries,2.00,13,clear-Tina-tip
529,01/31/2021,nachos,5.00,12,rainy-Tina-tip
530,01/31/2021,nachos,5.00,37,rainy-Carmen-tip
531,01/31/2021,nachos,5.00,4,rainy-Tina-tip
532,01/31/2021,FRIES,2.00,38,rainy-Marcus-
533,01/31/2021,Okra,4.00,42,clear-Tina-tip
534,01/31/2021,nachoes,5.00,46,rainy-Richie-tip
535,01/31/2021,French Fries,2.00,31,clear-Carmen-
536,01/31/2021,nachoes,5.00,5,rainy-Tina-
537,01/31/2021,FRIES,2.00,32,clear-Sydney-tip
538,01/31/2021,nachos,5.00,23,rainy-Richie-tip
539,01/31/2021,nachos,5.00,12,clear-Sydney-tip
540,01/31/2021,nachoes,5.00,19,rainy-Sydney-tip
541,01/31/2021,French fries,2.00,9,rainy-Sydney-tip
542,01/31/2021,okra,4.00,7,clear-Marcus-
543,01/31/2021,nachos,5.00,13,clear-Marcus-tip
544,01/31/2021,nachos,5.00,32,rainy-Sydney-tip
545,01/31/2021,nachos,5.00,4,clear-Carmen-tip
546,01/31/2021,nachos,5.00,28,clear-Sydney-no tip
547,01/31/2021,OKRA,4.00,19,clear-Carmen-tip
548,01/31/2021,nachos,5.00,3,clear-Marcus-tip
549,01/31/2021,French Fries,2.00,8,clear-Richie-no tip
550,01/31/2021,okra,4.00,43,clear-Richie-tip
551,01/31/2021,FRIES,2.00,14,clear-Marcus-tip
552,01/31/2021,fries,2.00,7,clear-Marcus-tip
553,01/31/2021,nachoes,5.00,4,rainy-Sydney-tip
554,01/31/2021,nachos,5.00,38,rainy-Marcus-tip
555,01/31/2021,FRIES,2.00,21,clear-Sydney-tip
556,01/31/2021,mac and cheese,6.00,5,rainy-Sydney-tip
557,01/31/2021,French Fries,2.00,8,clear-Carmen-no tip
558,01/31/2021,French fries,2.00,13,clear-Carmen-
559,01/31/2021,French fries,2.00,18,clear-Sydney-tip
560,01/31/2021,fries,2.00,32,rainy-Richie-
561,01/31/2021,French Fries,2.00,13,clear-Richie-tip
562,01/31/2021,FRIES,2.00,24,clear-Sydney-
563,01/31/2021,okra,4.00,45,clear-Sydney-no tip
564,01/31/2021,okra,4.00,37,clear-Marcus-tip
565,01/31/2021,nachos,5.00,6,clear-Sydney-tip
566,01/31/2021,nachos,5.00,18,clear-Tina-tip
567,01/31/2021,French fries,2.00,8,rainy-Sydney-tip
568,01/31/2021,cheesy mac,6.00,11,clear-Sydney-no tip
569,01/31/2021,cheesy mac,6.00,12,rainy-Sydney-tip
570,01/31/2021,FRIES,2.00,27,clear-Marcus-
571,01/31/2021,nachos,5.00,3,clear-Tina-tip
572,01/31/2021,nachos,5.00,2,rainy-Sydney-tip
573,01/31/2021,FRIES,2.00,7,clear-Tina-tip
574,01/31/2021,nachos,5.00,8,clear-Tina-tip
575,01/31/2021,macaroni,6.00,18,rainy-Tina-tip
576,01/31/2021,nachoes,5.00,16,clear-Sydney-tip
577,01/31/2021,okra,4.00,6,clear-Tina-
578,01/31/2021,nachos,5.00,12,clear-Sydney-tip
579,01/31/2021,nachos,5.00,2,clear-Marcus-no tip
580,01/31/2021,nachoes,5.00,8,clear-Tina-
581,01/31/2021,fries,2.00,24,clear-Sydney-tip
582,01/31/2021,fries,2.00,11,clear-Marcus-tip
583,01/31/2021,nachoes,5.00,16,clear-Tina-
584,01/31/2021,nachoes,5.00,2,clear-Sydney-tip
585,01/31/2021,nachos,5.00,23,rainy-Richie-tip
586,01/31/2021,cheesy mac,6.00,9,rainy-Sydney-tip
587,01/31/2021,nachos,5.00,17,clear-Carmen-tip
588,01/31/2021,mac and cheese,6.00,41,clear-Sydney-tip
589,01/31/2021,okra,4.00,39,rainy-Carmen-no tip
590,01/31/2021,French Fries,2.00,3,clear-Richie-tip
591,01/31/2021,okra,4.00,16,clear-Sydney-tip
592,01/31/2021,nachos,5.00,7,clear-Marcus-tip
593,01/31/2021,nachos,5.00,5,clear-Carmen-tip
594,01/31/2021,Okra,4.00,31,clear-Sydney-
595,01/31/2021,nachoes,5.00,10,clear-Sydney-tip
596,01/31/2021,nachos,5.00,8,clear-Sydney-tip
597,01/31/2021,mac and cheese,6.00,42,rainy-Tina-no tip
598,01/31/2021,nachos,5.00,3,clear-Sydney-tip
599,01/31/2021,French fries,2.00,15,rainy-Tina-tip
600,01/31/2021,French Fries,2.00,26,clear-Marcus-tip
601,01/31/2021,fries,2.00,8,rainy-Richie-
602,01/31/2021,nachoes,5.00,27,clear-Richie-
603,01/31/2021,macaroni,6.00,35,rainy-Tina-no tip
604,01/31/2021,fries,2.00,39,clear-Sydney-no tip
605,01/31/2021,FRIES,2.00,44,clear-Carmen-tip
606,01/31/2021,nachos,5.00,25,rainy-Sydney-no tip
607,01/31/2021,okra,4.00,2,clear-Richie-no tip
608,01/31/2021,French Fries,2.00,8,rainy-Marcus-tip
609,01/31/2021,FRIES,2.00,3,rainy-Sydney-tip
610,01/31/2021,mac and cheese,6.00,15,clear-Sydney-tip
611,01/31/2021,FRIES,2.00,15,rainy-Sydney-tip
612,01/31/2021,fries,2.00,39,rainy-Sydney-tip
613,01/31/2021,nachos,5.00,45,clear-Tina-tip
614,01/31/2021,fries,2.00,28,rainy-Marcus-tip
615,01/31/2021,mac and cheese,6.00,1,clear-Tina-tip
616,01/31/2021,OKRA,4.00,40,clear-Marcus-no tip
617,01/31/2021,nachoes,5.00,10,rainy-Tina-
618,01/31/2021,FRIES,2.00,26,rainy-Sydney-tip
619,01/31/2021,FRIES,2.00,20,clear-Tina-tip
620,01/31/2021,French fries,2.00,3,clear-Sydney-tip
621,01/31/2021,FRIES,2.00,3,rainy-Tina-tip
622,01/31/2021,mac and cheese,6.00,10,clear-Tina-tip
623,01/31/2021,cheesy mac,6.00,29,clear-Tina-no tip
624,01/31/2021,FRIES,2.00,13,clear-Carmen-tip
625,01/31/2021,French Fries,2.00,2,rainy-Marcus-tip
626,01/31/2021,fries,2.00,23,clear-Sydney-tip
627,01/31/2021,okra,4.00,18,rainy-Sydney-tip
628,01/31/2021,mac and cheese,6.00,17,rainy-Sydney-tip
629,01/31/2021,French fries,2.00,6,clear-Tina-no tip
630,01/31/2021,Okra,4.00,6,rainy-Sydney-
631,01/31/2021,nachos,5.00,9,rainy-Sydney-tip
632,01/31/2021,French Fries,2.00,44,clear-Marcus-tip
633,01/31/2021,French fries,2.00,3,clear-Tina-tip
634,01/31/2021,French Fries,2.00,10,clear-Tina-tip
635,01/31/2021,French Fries,2.00,37,clear-Tina-tip
636,01/31/2021,nachos,5.00,31,clear-Richie-tip
637,01/31/2021,French Fries,2.00,17,clear-Sydney-no tip
638,01/31/2021,nachos,5.00,19,clear-Marcus-tip
639,01/31/2021,okra,4.00,14,clear-Sydney-no tip
640,01/31/2021,cheesy mac,6.00,10,rainy-Marcus-tip
641,01/31/2021,French fries,2.00,1,clear-Sydney-
642,01/31/2021,cheesy mac,6.00,17,rainy-Richie-tip
643,01/31/2021,FRIES,2.00,19,rainy-Tina-no tip
644,01/31/2021,fries,2.00,20,clear-Carmen-tip
645,01/31/2021,fries,2.00,10,clear-Sydney-no tip
646,01/31/2021,nachos,5.00,2,clear-Richie-tip
647,01/31/2021,nachos,5.00,13,rainy-Sydney-
648,01/31/2021,FRIES,2.00,13,clear-Tina-tip
649,01/31/2021,okra,4.00,11,clear-Sydney-no tip
650,01/31/2021,mac-n-cheese,6.00,33,clear-Marcus-tip
651,01/31/2021,nachoes,5.00,44,clear-Sydney-tip
652,01/31/2021,macaroni,6.00,16,clear-Richie-
653,01/31/2021,French Fries,2.00,1,clear-Sydney-
654,01/31/2021,French Fries,2.00,28,clear-Tina-no tip
655,01/31/2021,mac and cheese,6.00,16,clear-Richie-tip
656,01/31/2021,FRIES,2.00,14,rainy-Carmen-no tip
657,01/31/2021,nachos,5.00,33,clear-Richie-
658,01/31/2021,nachos,5.00,3,clear-Sydney-tip
659,01/31/2021,cheesy mac,6.00,3,rainy-Carmen-
660,01/31/2021,nachos,5.00,12,rainy-Richie-
661,01/31/2021,FRIES,2.00,12,rainy-Marcus-tip
662,01/31/2021,nachoes,5.00,9,rainy-Marcus-tip
663,01/31/2021,nachos,5.00,14,clear-Tina-
664,01/31/2021,cheesy mac,6.00,13,clear-Carmen-tip
665,01/31/2021,nachoes,5.00,10,clear-Sydney-no tip
666,01/31/2021,fries,2.00,11,rainy-Sydney-no tip
667,01/31/2021,nachos,5.00,12,rainy-Marcus-tip
668,01/31/2021,French fries,2.00,10,clear-Sydney-tip
669,01/31/2021,French fries,2.00,4,clear-Carmen-tip
670,01/31/2021,French fries,2.00,38,rainy-Richie-tip
671,01/31/2021,macaroni,6.00,10,rainy-Richie-no tip
672,01/31/2021,mac-n-cheese,6.00,38,rainy-Sydney-no tip
673,01/31/2021,cheesy mac,6.00,17,clear-Tina-no tip
674,01/31/2021,French Fries,2.00,14,clear-Marcus-
675,01/31/2021,OKRA,4.00,15,clear-Sydney-tip
676,01/31/2021,mac and cheese,6.00,20,rainy-Richie-no tip
677,01/31/2021,okra,4.00,37,rainy-Tina-no tip
678,01/31/2021,French Fries,2.00,13,clear-Sydney-no tip
679,01/31/2021,FRIES,2.00,9,clear-Marcus-tip
680,01/31/2021,French fries,2.00,15,clear-Marcus-tip
681,01/31/2021,nachos,5.00,40,clear-Richie-
682,01/31/2021,French Fries,2.00,18,rainy-Tina-no tip
683,01/31/2021,French fries,2.00,11,clear-Richie-tip
684,01/31/2021,nachos,5.00,32,clear-Carmen-tip
685,01/31/2021,fries,2.00,11,rainy-Carmen-tip
686,01/31/2021,mac and cheese,6.00,16,clear-Richie-tip
687,01/31/2021,French Fries,2.00,16,rainy-Richie-tip
688,01/31/2021,macaroni,6.00,18,rainy-Tina-tip
689,01/31/2021,French Fries,2.00,17,clear-Tina-tip
690,01/31/2021,nachos,5.00,26,rainy-Carmen-tip
691,01/31/2021,nachos,5.00,35,rainy-Richie-tip
692,01/31/2021,fries,2.00,11,clear-Sydney-no tip
693,01/31/2021,FRIES,2.00,27,clear-Carmen-tip
694,01/31/2021,French Fries,2.00,11,rainy-Marcus-no tip
695,01/31/2021,macaroni,6.00,17,rainy-Richie-
696,01/31/2021,nachoes,5.00,23,clear-Tina-tip
697,01/31/2021,nachos,5.00,6,clear-Sydney-
698,01/31/2021,okra,4.00,13,clear-Sydney-tip
699,01/31/2021,nachos,5.00,19,rainy-Carmen-tip
700,01/31/2021,French fries,2.00,31,clear-Carmen-tip
701,01/31/2021,macaroni,6.00,12,clear-Carmen-
702,01/31/2021,French Fries,2.00,9,clear-Sydney-tip
703,01/31/2021,macaroni,6.00,24,clear-Marcus-tip
704,01/31/2021,nachos,5.00,11,clear-Carmen-tip
705,01/31/2021,fries,2.00,14,clear-Marcus-tip
706,01/31/2021,French fries,2.00,28,rainy-Sydney-tip
707,01/31/2021,fries,2.00,20,rainy-Richie-tip
708,01/31/2021,fries,2.00,16,rainy-Sydney-tip
709,01/31/2021,French fries,2.00,25,clear-Sydney-tip
710,01/31/2021,macaroni,6.00,13,clear-Sydney-tip
711,01/31/2021,fries,2.00,16,clear-Richie-tip
712,01/31/2021,mac-n-cheese,6.00,3,clear-Marcus-no tip
713,01/31/2021,nachos,5.00,26,rainy-Marcus-tip
714,01/31/2021,nachos,5.00,28,rainy-Marcus-no tip
715,01/31/2021,French Fries,2.00,44,clear-Marcus-tip
716,01/31/2021,nachos,5.00,34,clear-Sydney-tip
717,01/31/2021,macaroni,6.00,13,clear-Tina-tip
718,01/31/2021,FRIES,2.00,16,rainy-Sydney-tip
719,01/31/2021,nachos,5.00,14,clear-Richie-tip
720,01/31/2021,FRIES,2.00,16,clear-Richie-tip
721,01/31/2021,FRIES,2.00,9,rainy-Sydney-tip
722,01/31/2021,mac and cheese,6.00,24,clear-Marcus-tip
723,01/31/2021,nachoes,5.00,4,rainy-Richie-tip
724,01/31/2021,nachos,5.00,14,rainy-Marcus-tip
725,01/31/2021,nachos,5.00,2,clear-Sydney-tip
726,01/31/2021,okra,4.00,15,clear-Sydney-no tip
727,01/31/2021,macaroni,6.00,28,rainy-Sydney-tip
728,01/31/2021,FRIES,2.00,4,clear-Sydney-tip
729,01/31/2021,FRIES,2.00,2,clear-Sydney-tip
730,01/31/2021,okra,4.00,42,clear-Sydney-no tip
731,01/31/2021,fries,2.00,6,clear-Tina-tip
732,01/31/2021,okra,4.00,5,clear-Carmen-tip
733,01/31/2021,cheesy mac,6.00,29,clear-Richie-tip
734,01/31/2021,nachoes,5.00,42,clear-Marcus-tip
735,01/31/2021,French fries,2.00,10,clear-Sydney-
736,01/31/2021,French fries,2.00,15,clear-Tina-
737,01/31/2021,nachoes,5.00,10,clear-Tina-tip
738,01/31/2021,mac and cheese,6.00,41,clear-Marcus-tip
739,01/31/2021,nachos,5.00,14,clear-Richie-tip
740,01/31/2021,nachoes,5.00,24,clear-Marcus-tip
741,01/31/2021,okra,4.00,15,rainy-Sydney-tip
742,01/31/2021,FRIES,2.00,20,rainy-Sydney-tip
743,01/31/2021,French Fries,2.00,1,clear-Tina-
744,01/31/2021,FRIES,2.00,18,clear-Richie-tip
745,01/31/2021,fries,2.00,19,clear-Sydney-tip
746,01/31/2021,Okra,4.00,12,clear-Richie-tip
747,01/31/2021,nachos,5.00,33,rainy-Marcus-tip
748,01/31/2021,FRIES,2.00,18,clear-Carmen-tip
749,01/31/2021,mac and cheese,6.00,20,clear-Sydney-no tip
750,01/31/2021,Okra,4.00,10,rainy-Sydney-tip
751,01/31/2021,nachos,5.00,31,clear-Tina-no tip
752,01/31/2021,nachos,5.00,22,clear-Tina-tip
753,01/31/2021,mac-n-cheese,6.00,10,clear-Tina-no tip
754,01/31/2021,macaroni,6.00,14,clear-Sydney-tip
755,01/31/2021,OKRA,4.00,34,clear-Richie-tip
756,01/31/2021,mac and cheese,6.00,9,rainy-Sydney-tip
757,01/31/2021,FRIES,2.00,41,rainy-Carmen-no tip
758,01/31/2021,cheesy mac,6.00,29,clear-Richie-tip
759,01/31/2021,FRIES,2.00,34,clear-Marcus-tip
760,01/31/2021,OKRA,4.00,12,clear-Richie-tip
761,01/31/2021,nachos,5.00,18,clear-Sydney-tip
762,01/31/2021,FRIES,2.00,14,rainy-Sydney-tip
763,01/31/2021,nachoes,5.00,16,clear-Richie-tip
764,01/31/2021,macaroni,6.00,15,rainy-Sydney-no tip
765,01/31/2021,nachos,5.00,33,rainy-Tina-
766,01/31/2021,okra,4.00,10,clear-Carmen-tip
767,01/31/2021,nachos,5.00,1,rainy-Sydney-tip
768,01/31/2021,FRIES,2.00,2,rainy-Sydney-
769,01/31/2021,nachos,5.00,25,clear-Tina-tip
770,01/31/2021,French Fries,2.00,9,rainy-Carmen-tip
771,01/31/2021,French Fries,2.00,18,rainy-Carmen-tip
772,01/31/2021,mac-n-cheese,6.00,6,clear-Richie-tip
773,01/31/2021,okra,4.00,40,rainy-Marcus-tip
774,01/31/2021,French fries,2.00,1,clear-Carmen-tip
775,01/31/2021,French fries,2.00,18,clear-Tina-tip
776,01/31/2021,Okra,4.00,8,clear-Carmen-no tip
777,01/31/2021,Okra,4.00,3,rainy-Tina-tip
778,01/31/2021,nachos,5.00,45,clear-Richie-tip
779,01/31/2021,cheesy mac,6.00,9,clear-Tina-tip
780,01/31/2021,fries,2.00,13,rainy-Sydney-
781,01/31/2021,okra,4.00,9,rainy-Carmen-no tip
782,01/31/2021,nachos,5.00,12,clear-Richie-tip
783,01/31/2021,nachos,5.00,7,rainy-Sydney-tip
784,01/31/2021,French fries,2.00,2,clear-Carmen-no tip
785,01/31/2021,French Fries,2.00,33,clear-Sydney-no tip
786,01/31/2021,macaroni,6.00,40,clear-Richie-tip
787,01/31/2021,mac and cheese,6.00,31,clear-Tina-tip
788,01/31/2021,nachoes,5.00,39,clear-Tina-
789,01/31/2021,cheesy mac,6.00,6,clear-Carmen-tip
790,01/31/2021,fries,2.00,16,clear-Sydney-tip
791,01/31/2021,fries,2.00,30,clear-Carmen-tip
792,01/31/2021,fries,2.00,1,clear-Sydney-
793,01/31/2021,nachoes,5.00,1,rainy-Sydney-no tip
794,01/31/2021,mac-n-cheese,6.00,34,clear-Marcus-tip
795,01/31/2021,mac-n-cheese,6.00,3,rainy-Tina-no tip
796,01/31/2021,nachos,5.00,6,rainy-Carmen-no tip
797,01/31/2021,mac and cheese,6.00,7,clear-Sydney-tip
798,01/31/2021,nachos,5.00,3,clear-Richie-
799,01/31/2021,fries,2.00,5,clear-Marcus-tip
800,01/31/2021,fries,2.00,17,rainy-Sydney-no tip
801,01/31/2021,nachos,5.00,7,clear-Sydney-tip
802,01/31/2021,nachos,5.00,1,clear-Marcus-no tip
803,01/31/2021,fries,2.00,18,rainy-Marcus-tip
804,01/31/2021,macaroni,6.00,43,clear-Richie-
805,01/31/2021,nachos,5.00,36,rainy-Sydney-tip
806,01/31/2021,FRIES,2.00,22,clear-Marcus-tip
807,01/31/2021,nachos,5.00,13,rainy-Richie-tip
808,01/31/2021,nachos,5.00,19,clear-Carmen-tip
809,01/31/2021,FRIES,2.00,17,clear-Carmen-no tip
810,02/01/2021,cheesy mac,6.00,18,rainy-Sydney-tip
811,02/02/2021,nachos,5.00,44,clear-Richie-tip
812,02/02/2021,French Fries,2.00,6,rainy-Richie-no tip
813,02/03/2021,fries,2.00,10,clear-Tina-tip
814,02/04/2021,French Fries,2.00,9,clear-Sydney-tip
815,02/04/2021,cheesy mac,6.00,26,rainy-Marcus-no tip
816,02/05/2021,fries,2.00,10,clear-Tina-tip
817,02/06/2021,French Fries,2.00,17,clear-Tina-no tip
818,02/07/2021,OKRA,4.00,4,clear-Richie-tip
819,02/07/2021,FRIES,2.00,18,clear-Carmen-tip
820,02/07/2021,nachos,5.00,10,clear-Sydney-tip
821,02/07/2021,nachos,5.00,40,clear-Sydney-tip
822,02/08/2021,macaroni,6.00,20,rainy-Sydney-tip
823,02/08/2021,French fries,2.00,14,clear-Carmen-no tip
824,02/09/2021,French Fries,2.00,41,rainy-Marcus-tip
825,02/09/2021,French fries,2.00,3,clear-Sydney-tip
826,02/10/2021,nachos,5.00,28,clear-Sydney-tip
827,02/11/2021,French fries,2.00,45,clear-Sydney-
828,02/11/2021,French Fries,2.00,35,rainy-Marcus-no tip
829,02/11/2021,FRIES,2.00,2,rainy-Carmen-tip
830,02/11/2021,FRIES,2.00,4,clear-Sydney-
831,02/12/2021,OKRA,4.00,10,clear-Richie-tip
832,02/13/2021,cheesy mac,6.00,4,clear-Sydney-tip
833,02/14/2021,OKRA,4.00,31,clear-Sydney-tip
834,02/14/2021,OKRA,4.00,8,clear-Tina-tip
835,02/15/2021,mac-n-cheese,6.00,29,clear-Sydney-tip
836,02/16/2021,French fries,2.00,43,rainy-Marcus-tip
837,02/16/2021,nachoes,5.00,43,clear-Richie-tip
838,02/16/2021,FRIES,2.00,8,clear-Richie-tip
839,02/17/2021,nachoes,5.00,12,rainy-Richie-tip
840,02/17/2021,French fries,2.00,20,clear-Carmen-tip
841,02/17/2021,cheesy mac,6.00,5,clear-Richie-tip
842,02/17/2021,mac-n-cheese,6.00,38,clear-Sydney-tip
843,02/18/2021,FRIES,2.00,10,rainy-Sydney-tip
844,02/19/2021,FRIES,2.00,7,rainy-Marcus-tip
845,02/19/2021,fries,2.00,38,clear-Sydney-tip
846,02/20/2021,fries,2.00,3,clear-Carmen-tip
847,02/20/2021,FRIES,2.00,5,clear-Tina-no tip
848,02/20/2021,OKRA,4.00,2,rainy-Sydney-tip
849,02/20/2021,French Fries,2.00,1,clear-Tina-
850,02/20/2021,nachos,5.00,6,rainy-Sydney-tip
851,02/20/2021,macaroni,6.00,8,rainy-Carmen-no tip
852,02/20/2021,FRIES,2.00,46,rainy-Tina-tip
853,02/21/2021,macaroni,6.00,10,clear-Sydney-tip
854,02/21/2021,nachoes,5.00,13,clear-Sydney-no tip
855,02/22/2021,nachos,5.00,19,clear-Sydney-no tip
856,02/22/2021,nachos,5.00,14,clear-Tina-tip
857,02/23/2021,fries,2.00,43,rainy-Sydney-tip
858,02/23/2021,macaroni,6.00,14,rainy-Richie-no tip
859,02/23/2021,mac and cheese,6.00,5,clear-Sydney-
860,02/23/2021,FRIES,2.00,36,clear-Tina-tip
861,02/23/2021,nachoes,5.00,13,clear-Sydney-tip
862,02/23/2021,nachos,5.00,3,clear-Sydney-tip
863,02/23/2021,nachos,5.00,18,clear-Carmen-tip
864,02/23/2021,FRIES,2.00,35,clear-Sydney-
865,02/24/2021,okra,4.00,20,rainy-Tina-tip
866,02/24/2021,macaroni,6.00,14,rainy-Tina-
867,02/25/2021,nachoes,5.00,11,clear-Richie-tip
868,02/25/2021,nachos,5.00,10,clear-Sydney-no tip
869,02/25/2021,nachos,5.00,31,clear-Sydney-tip
870,02/26/2021,okra,4.00,33,clear-Sydney-
871,02/26/2021,macaroni,6.00,11,clear-Marcus-
872,02/27/2021,Okra,4.00,9,clear-Marcus-no tip
873,02/28/2021,nachoes,5.00,26,rainy-Richie-tip
874,02/28/2021,nachos,5.00,27,clear-Richie-tip
875,02/28/2021,FRIES,2.00,25,clear-Carmen-no tip
876,02/28/2021,nachos,5.00,9,rainy-Sydney-tip
877,02/28/2021,French Fries,2.00,20,rainy-Richie-
878,02/28/2021,French fries,2.00,33,clear-Sydney-tip
879,02/28/2021,nachos,5.00,10,rainy-Sydney-
880,02/28/2021,macaroni,6.00,15,clear-Tina-tip
881,02/28/2021,FRIES,2.00,8,clear-Richie-no tip
882,02/28/2021,fries,2.00,15,clear-Sydney-tip
883,02/28/2021,okra,4.00,11,rainy-Sydney-tip
884,02/28/2021,fries,2.00,33,rainy-Carmen-tip
885,02/28/2021,nachos,5.00,11,clear-Sydney-tip
886,02/28/2021,nachos,5.00,8,clear-Richie-tip
887,02/28/2021,mac and cheese,6.00,24,clear-Sydney-tip
888,02/28/2021,French fries,2.00,20,clear-Sydney-tip
889,02/28/2021,cheesy mac,6.00,1,clear-Tina-tip
890,02/28/2021,French fries,2.00,4,rainy-Sydney-tip
891,02/28/2021,cheesy mac,6.00,32,clear-Richie-no tip
892,02/28/2021,fries,2.00,39,clear-Sydney-tip
893,02/28/2021,nachoes,5.00,16,rainy-Carmen-tip
894,02/28/2021,nachoes,5.00,15,clear-Sydney-tip
895,02/28/2021,FRIES,2.00,36,clear-Tina-tip
896,02/28/2021,nachos,5.00,11,clear-Tina-no tip
897,02/28/2021,French fries,2.00,16,clear-Carmen-tip
898,02/28/2021,nachoes,5.00,15,clear-Sydney-
899,02/28/2021,FRIES,2.00,5,rainy-Sydney-tip
900,02/28/2021,nachoes,5.00,22,rainy-Marcus-tip
901,02/28/2021,nachoes,5.00,2,clear-Marcus-tip
902,02/28/2021,French Fries,2.00,9,clear-Carmen-
903,02/28/2021,nachos,5.00,18,clear-Carmen-tip
904,02/28/2021,French fries,2.00,8,rainy-Marcus-tip
905,02/28/2021,FRIES,2.00,5,rainy-Carmen-tip
906,02/28/2021,FRIES,2.00,25,clear-Tina-tip
907,02/28/2021,nachoes,5.00,12,clear-Richie-tip
908,02/28/2021,French Fries,2.00,6,clear-Carmen-tip
909,02/28/2021,mac-n-cheese,6.00,14,clear-Marcus-no tip
